Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,Disposition,Mastery,Magazine,MaxAmmo,Reload,ShotType,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Sporothrix,Semi-Auto,2.7x Zoom,100.17,115.01,155.82,0,0,0,0,0,0,0,0,0,0,0,371,371,0.01,3,378.42,692.5086,447.06817301485,20434.68,0.53,nil,0.53,0.9699,1,1.83,1.3,13,9,45,2.7,Projectile,0,100,Update 29.5,11/19/2020,Primary,Sniper Rifle,Sniper,0,/Lotus/Weapons/Infested/LongGuns/InfSniperRifle/InfSniperRifle,Sporothrix,400,600,0.5
Sporothrix,Semi-Auto,AoE,0,0,22,0,0,0,0,0,0,0,0,0,19,0,41,41,0.01,3,41.82,76.5306,49.406455777921,2258.28,0.53,nil,0.53,0.9699,1,1.83,1.3,13,9,45,2.7,AoE,0,100,Update 29.5,11/19/2020,Primary,Sniper Rifle,Sniper,1.7,/Lotus/Weapons/Infested/LongGuns/InfSniperRifle/InfSniperRifle,Sporothrix,0,1.7,0.1
Fulmin,Auto,Full Auto Mode,0,8,0,0,25,0,0,0,0,0,0,0,0,0,33,33,0.28,2.4,45.936,428.58288,292.24881009206,inf,0.1,nil,0.1,0.933,1,9.33,0.75,8,60,inf,3,Hit-Scan,0,111.1,Update 25.0,5/22/2019,Primary,Rifle,None,300,/Lotus/Weapons/Tenno/LongGuns/TnWispRifle/TnWispRifle,Fulmin,0,inf,1
Fulmin,Auto / Semi,Semi-Auto Mode,100,0,0,0,400,0,0,0,0,0,0,0,0,0,500,500,0.3,2.2,680,1475.6,707.72182254197,inf,0.16,nil,1.16,2.5172,1,2.17,0.75,8,60,inf,3,Projectile,0,9.1,Update 25.0,5/22/2019,Primary,Rifle,None,0,/Lotus/Weapons/Tenno/LongGuns/TnWispRifle/TnWispRifle,Fulmin,10,20,0.6666
MK1-Strun,Semi-Auto,Normal Attack,9.9,2.7,5.4,0,0,0,0,0,0,0,0,0,0,0,18,180,0.075,2,193.5,402.48,174.99130434783,24381,0.06,nil,0.6,1.248,10,2.08,1.45,0,6,120,3.75,Hit-Scan,0,4,Update 14.0,7/18/2014,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/MK1Series/MK1Strun,Strun,15,25,0.5
Mutalist Quanta,Auto,Normal Attack,2.5,15,7.5,0,0,0,0,0,0,0,0,0,0,0,25,25,0.025,1.5,25.3125,253.125,168.75,15187.5,0.15,nil,0.15,1.5,1,10,1.5,2,60,540,3,Projectile,0,100,Update 13.8,6/19/2014,Primary,Rifle,Rifle,0,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0,inf,1
Mutalist Quanta,Auto,Infested Orb,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,20,200,57.142857142857,2400,1,nil,1,10,1,10,1.5,2,60,540,3,Projectile,0,0,Update 13.8,6/19/2014,Primary,Rifle,Rifle,2,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0,2,0
Mutalist Quanta,Auto,Orb Explosion,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0.05,1.5,102.5,1025,683.33333333333,61500,0.39,nil,0.39,3.9,1,10,1.5,2,60,540,3,AoE,0,25,Update 13.8,6/19/2014,Primary,Rifle,Rifle,4.4,/Lotus/Weapons/Infested/LongGuns/InfCrpShockSwarm/InfCrpShockSwarmRifle,Mutalist Quanta,0,4.4,0.5
Kuva Hind,Auto,Auto,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,48,0.21,1.9,57.072,570.72,454.55575221239,35955.36,0.33,nil,0.33,3.3,1,10,1.05,15,90,540,2.3,Hit-Scan,0,33.33,Update 27.1,2/4/2020,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0,inf,1
Kuva Hind,Semi-Auto,Semi-Auto,18,18,54,0,0,0,0,0,0,0,0,0,0,0,90,144,0.37,2.9,245.232,613.08,514.47272727273,51498.72,0.21,nil,0.21,0.525,1,2.5,1.05,15,90,540,2.3,Hit-Scan,0,28.6,Update 27.1,2/4/2020,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0,inf,1
Kuva Hind,Burst,Burst,7.5,7.5,15,0,0,0,0,0,0,0,0,0,0,0,30,48,0.25,2.1,306,218.5714286,200.29090909091,192780,0.33,nil,0.33,2.9997,1,9.09,1.05,15,90,540,2.3,Hit-Scan,0,33.33,Update 27.1,2/4/2020,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0,inf,1
Javlok,Auto Charge,Projectile Impact,0,0,0,0,0,160,0,0,0,0,0,0,0,0,160,160,0.2,2,192,639.36,311.35135135135,58752,0.25,nil,0.25,0.416458229,1,3.33,1.3,7,6,300,1.9,Projectile,0,100,Update 19.4,12/16/2016,Primary,Speargun,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,inf,1
Javlok,Auto Charge,Projectile Explosion,0,0,0,0,0,120,0,0,0,0,0,0,0,0,120,120,0.2,2,144,479.52,233.39985397907,44064,0.25,nil,0.25,0.8325,1,3.33,1.3,7,6,300,1.9,AoE,0,0,Update 19.4,12/16/2016,Primary,Speargun,Rifle,2.4,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,2.4,0.3
Javlok,Auto Charge,Uncharged Spear Throw Impact,45,75,30,0,0,0,0,0,0,0,0,0,0,0,150,150,0.2,2,180,180,300,55080,0.25,nil,1.25,0.833333333,1,1,1.3,7,6,300,0.6,Projectile,0,16.7,Update 19.4,12/16/2016,Primary,Speargun,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,inf,1
Javlok,Auto Charge,Uncharged Spear Throw Explosion,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300,300,0.2,2,360,360,273.41772151899,110160,0.25,nil,1.25,1.25,1,1,1.3,7,6,300,1.9,AoE,0,0,Update 19.4,12/16/2016,Primary,Speargun,Rifle,6,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,6,0.6
Javlok,Auto Charge,Charged Spear Throw Impact,45,75,30,0,0,0,0,0,0,0,0,0,0,0,150,150,0.2,2,180,180,300,55080,0.25,nil,2.25,1.5,1,1,1.3,7,6,300,0.6,Projectile,0,16.7,Update 19.4,12/16/2016,Primary,Speargun,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,inf,1
Javlok,Auto Charge,Charged Spear Throw Explosion,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300,300,0.2,2,360,360,273.41772151899,110160,0.25,nil,2.25,2.25,1,1,1.3,7,6,300,1.9,AoE,0,0,Update 19.4,12/16/2016,Primary,Speargun,Rifle,6,/Lotus/Weapons/Grineer/LongGuns/GrnFlameSpear/GrnFlameSpear,Javlok,0,6,0.6
Baza Prime,Auto,Normal Attack,5.76,6.72,3.52,0,0,0,0,0,0,0,0,0,0,0,16,16,0.28,3,24.96,416.0832,318.68710826302,22464,0.14,nil,0.14,2.3338,1,16.67,1,10,60,840,1.1,Hit-Scan,0,80,Hotfix 27.0.4,12/17/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeBaza/PrimeBazaGun,Baza,30,60,0.5
Sobek,Auto,Normal Attack,52.5,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0,70,350,0.11,2,388.5,971.25,726.16822429907,101010,0.162,nil,0.81,2.025,5,2.5,1.33,7,20,240,2.7,Hit-Scan,0,9.1,Update 9.0,7/13/2013,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Tenno/Shotgun/DoubleBarrelShotgun,Sobek,20,30,0.5
Snipetron,Semi-Auto,Unzoomed,18,144,18,0,0,0,0,0,0,0,0,0,0,0,180,180,0.3,1.5,207,414,150.54545454545,15732,0.12,nil,0.12,0.24,1,2,1.3,0,4,72,3.5,Hit-Scan,2.5,13.3,Vanilla,10/25/2012,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400,600,0.5
Snipetron,Semi-Auto,2.5x Zoom,18,144,18,0,0,0,0,0,0,0,0,0,0,0,180,180,0.3,1.5,207,414,150.54545454545,15732,0.12,nil,0.12,0.24,1,2,1.3,0,4,72,3.5,Hit-Scan,2.5,13.3,Vanilla,10/25/2012,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400,600,0.5
Snipetron,Semi-Auto,6x Zoom,18,144,18,0,0,0,0,0,0,0,0,0,0,0,180,180,0.3,1.5,207,414,150.54545454545,15732,0.12,nil,0.12,0.24,1,2,1.3,0,4,72,3.5,Hit-Scan,2.5,13.3,Vanilla,10/25/2012,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400,600,0.5
Glaxion,Held,Normal Attack,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26,26,0.08,2,28.08,336.96,289.23605150215,44928,0.34,nil,0.34,4.08,1,12,1.3,8,80,720,2.2,Discharge,0,100,Update 14.5,8/28/2014,Primary,Rifle,Rifle,24,/Lotus/Weapons/Corpus/LongGuns/CrpFreezeRay/CrpFreezeRayRifle,Glaxion,0,inf,1
Secura Penta,Active,Grenade Impact,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0.26,2,94.5,189,110.25,3307.5,0.26,nil,0.26,0.52,1,2,1.3,12,7,28,2.5,Projectile,0,100,Update 17.3,9/2/2015,Primary,Launcher,Sniper,0,/Lotus/Weapons/Syndicates/PerrinSequence/LongGuns/PSPenta,Penta,0,inf,1
Secura Penta,Active,Grenade Detonation,0,0,0,0,0,0,0,300,0,0,0,0,0,0,300,300,0.26,2,378,756,441,13230,0.26,nil,0.26,0.52,1,2,1.3,12,7,28,2.5,AoE,0,100,Update 17.3,9/2/2015,Primary,Launcher,Sniper,6,/Lotus/Weapons/Syndicates/PerrinSequence/LongGuns/PSPenta,Penta,0,6,0.6
Scourge Prime,Auto,Projectile Impact,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,80,0.1,2,88,234.96,204.87422069146,21120,0.3,nil,0.3,0.801,1,2.67,1.15,14,40,200,2.2,Projectile,0,100,Update 31,12/15/2021,Primary,Speargun,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,inf,1
Scourge Prime,Auto,Explosion,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,60,0.1,2,66,176.22,153.65566551859,15840,0.3,nil,0.3,0.801,1,2.67,1.15,14,40,200,2.2,AoE,0,0,Update 31,12/15/2021,Primary,Speargun,Rifle,1.7,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,1.7,0.3
Scourge Prime,Charge,Uncharged Spear Throw Impact,140,30,30,0,0,0,0,0,0,0,0,0,0,0,200,200,0.1,2,220,220,216.74876847291,52800,0.3,nil,0.3,0.3,1,1,1.15,14,40,200,0.6,Projectile,0,16.7,Update 31,12/15/2021,Primary,Speargun,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,inf,1
Scourge Prime,Auto,Uncharged Spear Throw Explosion,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,55,0,1,55,55,52.132701421801,13200,0.3,nil,1.3,1.3,1,1,1.15,14,40,200,2.2,AoE,0,0,Update 31,12/15/2021,Primary,Speargun,Rifle,7,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,7,0.6
Scourge Prime,Charge,Charged Spear Throw,210,45,45,0,0,0,0,0,0,0,0,0,0,0,300,300,0.1,2,330,330,640.77669902913,79200,0.3,nil,0.3,0.2,1,1,1.15,14,40,200,0.6,Projectile,0,16.7,Update 31,12/15/2021,Primary,Speargun,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,inf,1
Scourge Prime,Auto,Charged Spear Explosion,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,55,0.1,2,60.5,60.5,57.345971563981,14520,0.3,nil,1.3,1.3,1,1,1.15,14,40,200,2.2,AoE,0,0,Update 31,12/15/2021,Primary,Speargun,Rifle,7,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0,7,0.6
Scourge,Auto,Projectile Impact,0,0,0,0,0,0,0,0,70,0,0,0,0,0,70,70,0.02,1.5,70.7,188.769,161.7731119443,16968,0.3,nil,0.3,0.801,1,2.67,1.2,6,40,200,2.5,Projectile,0,100,Update 21.0,6/29/2017,Primary,Speargun,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0,inf,1
Scourge,Auto,Explosion,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,55,0.02,1.5,55.55,148.3185,127.10744509909,13332,0.3,nil,0.3,0.801,1,2.67,1.2,6,40,200,2.5,AoE,0,0,Update 21.0,6/29/2017,Primary,Speargun,Rifle,1.7,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0,1.7,0.3
Scourge,Charge,Spear Throw Impact,105,22.5,22.5,0,0,0,0,0,0,0,0,0,0,0,150,150,0.04,2,156,156,302.91262135922,37440,0.3,nil,0.3,0.2,1,1,1.2,6,40,200,0.6,Projectile,0,16.7,Update 21.0,6/29/2017,Primary,Speargun,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0,inf,1
Scourge,Auto,Spear Throw Explosion,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,55,0.04,2,57.2,57.2,53.835294117647,13728,0.3,nil,1.3,1.3,1,1,1.2,6,40,200,2.5,AoE,0,0,Update 21.0,6/29/2017,Primary,Speargun,Rifle,7,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0,7,0.6
Sancti Tigris,Duplex,Normal Attack,21,21,168,0,0,0,0,0,0,0,0,0,0,0,210,1260,0.15,1.5,1354.5,2709,1083.6,165249,0.14,nil,0.84,1.68,6,2,1,12,2,120,1.5,Hit-Scan,0,6.5,Update 17.3,9/2/2015,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Syndicates/NewLoka/LongGuns/NLTigris,Tigris,8,20,0.5714
Supra,Auto-Spool,Fully Spooled,4,30,6,0,0,0,0,0,0,0,0,0,0,0,40,40,0.12,1.8,43.84,548,453.51724137931,55238.4,0.3,nil,0.3,3.75,1,12.5,1.1,12,180,1080,3,Projectile,0,14.3,Update 8.0,5/23/2013,Primary,Rifle,Rifle,0,/Lotus/Weapons/ClanTech/Energy/CrpHeavyRifle,Supra,0,inf,1
Latron Wraith,Semi-Auto,Normal Attack,15,42,3,0,0,0,0,0,0,0,0,0,0,0,60,60,0.26,2.8,88.08,477.3936,255.6735218509,48884.4,0.14,nil,0.14,0.7588,1,5.42,1.35,7,15,540,2.4,Hit-Scan,0,28.6,Update 14.5,8/28/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/WraithLatron/WraithLatron,Latron,0,inf,1
Prisma Grinlok,Semi-Auto,Normal Attack,74.8,18.7,93.5,0,0,0,0,0,0,0,0,0,0,0,187,187,0.21,2.9,261.613,436.89371,384.86379084693,146764.893,0.37,nil,0.37,0.6179,1,1.67,1.245,11,21,540,1.7,Hit-Scan,0,32,Update 24.4,3/8/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/PrismaGrinlokWeapon,Grinlok,0,inf,1
Proboscis Cernos,Charge,Charged Shot,103.2,30.7,145.1,0,0,0,0,0,0,0,0,0,0,0,279,279,0.07,1.9,296.577,423.6814286,228.13615384615,2965.77,0.43,nil,0.43,0.330769231,1,1,0.65,15,1,9,0.6,Projectile,0,16.7,Update 29.5,11/19/2020,Primary,Bow,Sniper,0,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0,inf,1
Proboscis Cernos,Charge,Appendages,0,0,50.625,0,0,0,0,0,0,0,0,0,39,0,90,90,0.07,1.9,95.67,136.6714286,73.592307692308,956.7,0.43,nil,0.43,0.330769231,1,1,0.65,15,1,9,0.6,AoE,0,16.7,Update 29.5,11/19/2020,Primary,Bow,Sniper,9,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0,9,0
Proboscis Cernos,Charge,Charged Shot Explosion,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,1003,1003,0.07,1.9,1066.189,1523.127143,820.14538461538,10661.89,0.43,nil,0.43,0.330769231,1,1,0.65,15,1,9,0.6,AoE,0,16.7,Update 29.5,11/19/2020,Primary,Bow,Sniper,7,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0,7,0.5
Opticor,Charge,Charged Shot,100,850,50,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0.2,2.5,1300,650,541.66666666667,266500,0.2,nil,1.2,0.4,1,1,1.15,14,5,200,2,Hit-Scan,1,100,Update 15.0,10/24/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0,inf,1
Opticor,Charge,Charged Shot AoE,0,0,0,0,0,0,0,0,0,0,400,0,0,0,400,400,0.2,2.5,520,520,371.42857142857,106600,0.2,nil,0.2,0.2,1,1,1.15,14,5,200,2,AoE,0,100,Update 15.0,10/24/2014,Primary,Rifle,Rifle,6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0,6,0.6
Opticor,Charge,Quick Shot,50,425,25,0,0,0,0,0,0,0,0,0,0,0,500,500,0.2,2.5,650,650,464.28571428571,133250,0.2,nil,0.2,0.2,1,1,1.15,14,5,200,2,Hit-Scan,0,100,Update 15.0,10/24/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0,inf,1
Opticor,Charge,Quick Shot AoE,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,200,0.2,2.5,260,260,185.71428571429,53300,0.2,nil,0.2,0.2,1,1,1.15,14,5,200,2,AoE,0,100,Update 15.0,10/24/2014,Primary,Rifle,Rifle,6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/CrpBFG,Opticor,0,6,0.6
Penta,Active,Grenade Impact,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0.1,2,82.5,82.5,55,2062.5,0.1,nil,0.1,0.1,1,1,1.35,6,5,20,2.5,Projectile,0,100,Update 11.3,12/12/2013,Primary,Launcher,Sniper,0,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher,Penta,0,inf,1
Penta,Active,Grenade Detonation,0,0,0,0,0,0,0,350,0,0,0,0,0,0,350,350,0.1,2,385,385,256.66666666667,9625,0.1,nil,0.1,0.1,1,1,1.35,6,5,20,2.5,AoE,0,100,Update 11.3,12/12/2013,Primary,Launcher,Sniper,4,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/GrenadeLauncher,Penta,0,4,0.5
Paris,Semi-Auto,Uncharged Shot,8,120,32,0,0,0,0,0,0,0,0,0,0,0,160,160,0.3,2,208,320,126.06060606061,15184,0.1,nil,0.1,0.153846154,1,1,1.4,3,1,72,0.65,Projectile,0,16.7,Update 7.0,3/18/2013,Primary,Bow,Sniper,0,/Lotus/Weapons/Tenno/Bows/HuntingBow,Paris,0,inf,1
Paris,Charge,Charged Shot,16,256,48,0,0,0,0,0,0,0,0,0,0,0,320,320,0.3,2,416,640,361.73913043478,30368,0.1,nil,0.1,0.086956522,1,1,1.4,3,1,72,0.65,Projectile,2,16.7,Update 7.0,3/18/2013,Primary,Bow,Sniper,0,/Lotus/Weapons/Tenno/Bows/HuntingBow,Paris,0,inf,1
Bubonico,Auto,Auto,2,13,19,0,0,0,7,0,0,0,0,0,0,0,41,287,0.25,2.3,380.275,1456.45325,1122.1709827926,inf,0.0929,nil,0.6503,2.490649,7,3.83,0.7,13,27,inf,2.1,Projectile,0,25,Update 29.5,11/19/2020,Primary,Arm Cannon,None,0,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,19,41,0.5
Bubonico,Burst,Burst,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.03,3.5,29.025,21.0326087,13.954326923077,inf,0.57,nil,0.57,1.9209,1,3.37,0.7,13,27,inf,2.1,Projectile,0,100,Update 29.5,11/19/2020,Primary,Arm Cannon,None,0,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,0,inf,1
Bubonico,Auto,Radial Attack,0,0,0,0,0,0,0,0,0,0,0,0,143,0,143,143,0.03,3.5,153.725,518.05325,290.0092834484,inf,0.57,nil,0.57,1.9209,1,3.37,0.7,13,27,inf,2.1,AoE,0,25,Update 29.5,11/19/2020,Primary,Arm Cannon,None,7,/Lotus/Weapons/Infested/LongGuns/InfArmCannon/InfArmCannon,Bubonico,0,7,0.5
Opticor Vandal,Charge,Charged Shot,40,280,80,0,0,0,0,0,0,0,0,0,0,0,400,400,0.24,2.6,553.6,922.6666667,714.32258064516,115148.8,0.3,nil,1.3,1.181818182,1,2,1.1,14,8,200,1.4,Hit-Scan,1,100,Update 24.4,3/8/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0,inf,1
Opticor Vandal,Charge,Charged Shot AoE,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,200,0.24,2.6,276.8,553.6,410.07407407407,57574.4,0.3,nil,0.3,0.6,1,2,1.1,14,8,200,1.4,nil,0,100,Update 24.4,3/8/2019,Primary,Rifle,Rifle,4.6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0,4.6,0.6
Opticor Vandal,Charge,Quick Shot,20,140,40,0,0,0,0,0,0,0,0,0,0,0,200,200,0.24,2.6,276.8,553.6,410.07407407407,57574.4,0.3,nil,0.3,0.6,1,2,1.1,14,8,200,1.4,Hit-Scan,0,100,Update 24.4,3/8/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0,inf,1
Opticor Vandal,Charge,Quick Shot AoE,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0.24,2.6,138.4,276.8,205.03703703704,28787.2,0.3,nil,0.3,0.6,1,2,1.1,14,8,200,1.4,AoE,0,100,Update 24.4,3/8/2019,Primary,Rifle,Rifle,4.6,/Lotus/Weapons/Corpus/LongGuns/CrpBFG/Vandal/VandalCrpBFG,Opticor,0,4.6,0.6
Latron Prime,Semi-Auto,Normal Attack,9,72,9,0,0,0,0,0,0,0,0,0,0,0,90,90,0.22,2.8,125.64,523.9188,314.25071976967,69730.2,0.26,nil,0.26,1.0842,1,4.17,1.3,10,15,540,2.4,Hit-Scan,0,28.6,Update 8.0,5/23/2013,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/Rifle/LatronPrime,Latron,0,inf,1
Prisma Tetra,Auto,Normal Attack,7.6,30.4,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0.1,2,41.8,295.944,239.43689320388,25080,0.24,nil,0.24,1.6992,1,7.08,1.45,4,60,540,2,Projectile,0,18.2,Hotfix 17.0.5,8/7/2015,Primary,Rifle,Rifle,0,/Lotus/Weapons/Corpus/LongGuns/CorpusUMP/PrismaCorpusUMP,Tetra,0,inf,1
Vectis,Semi-Auto,Unzoomed,90,78.75,56.25,0,0,0,0,0,0,0,0,0,0,0,225,225,0.25,2,281.25,281.25,168.75,20531.25,0.3,nil,0.3,0.3,1,1.5,1.1,2,1,72,1,Hit-Scan,1,13.3,Update 10.6,10/30/2013,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400,600,0.5
Vectis,Semi-Auto,3x Zoom,90,78.75,56.25,0,0,0,0,0,0,0,0,0,0,0,225,225,0.25,2,281.25,281.25,168.75,20531.25,0.3,nil,0.3,0.3,1,1.5,1.1,2,1,72,1,Hit-Scan,1,13.3,Update 10.6,10/30/2013,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400,600,0.5
Vectis,Semi-Auto,4.5x Zoom,90,78.75,56.25,0,0,0,0,0,0,0,0,0,0,0,225,225,0.25,2,281.25,281.25,168.75,20531.25,0.3,nil,0.3,0.3,1,1.5,1.1,2,1,72,1,Hit-Scan,1,13.3,Update 10.6,10/30/2013,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/Rifle/TennoSniperRifle,Vectis,400,600,0.5
Soma Prime,Auto-Spool,Fully Spooled,1.2,4.8,6,0,0,0,0,0,0,0,0,0,0,0,12,12,0.3,3,19.2,288,235.10204081633,19200,0.1,nil,0.1,1.5,1,15,1.1,7,200,800,3,Hit-Scan,0,28.6,Update 15.7,12/17/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeSoma/PrimeSomaRifle,Soma,0,inf,1
Gorgon Wraith,Auto-Spool,Fully Spooled,22.95,2.7,1.35,0,0,0,0,0,0,0,0,0,0,0,27,27,0.15,1.9,30.645,408.49785,282.82795984306,30338.55,0.21,nil,0.21,2.7993,1,13.33,1.35,7,90,900,3,Hit-Scan,0,16.7,Update 12.4,3/5/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/WraithGorgon/WraithGorgon,Gorgon,0,inf,1
Kuva Quartakk,Auto,Full-Auto,20,15.65,18.35,0,0,0,0,0,0,0,0,0,0,0,54,86.4,0.21,1.9,102.7296,496.183968,453.83780632152,95333.0688,0.33,nil,0.33,1.5939,1,4.83,1.05,13,88,840,1.7,Hit-Scan,0,40,Update 26.0,10/31/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Quartakk/KuvaQuartakk,Quartakk,0,inf,1
Kuva Quartakk,Burst,Burst-Fire While Aiming,20,15.65,18.35,0,0,0,0,0,0,0,0,0,0,0,54,86.4,0.31,2.3,484.8768,767.317536,683.71060608945,449965.6704,0.27,nil,0.27,1.7091,1,6.33,1.05,13,88,840,1.7,Hit-Scan,0.5,90.9,Update 26.0,10/31/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Quartakk/KuvaQuartakk,Quartakk,0,inf,1
